bus_id,bus_number,stop_name,lat,lon,stop_code
117,172,Ekoloji Monitorinq Departamenti,40.450627,49.935963,1001074
117,172,Zabrat şos. 370,40.454507,49.937115,1001034
117,172,Zabrat şos. 414,40.458055,49.939261,1001401
117,172,Sabunçu rayonu Babək küç. 4,40.459975,49.940496,1002911
117,172,Sabunçu rayonu Babək küç. 40A,40.461082,49.94117,1002928
117,172,Zabrat şoşesi 54,40.462605,49.942133,1001896
117,172,Babək küç. 118 ,40.465858,49.944067,1000660
117,172,Babək küç. 142,40.468666,49.945798,1000805
117,172,15 saylı Bakı Peşə Liseyi,40.471947,49.947639,1000769
117,172,84 nömrəli tam orta məktəb,40.474156,49.948915,1001897
117,172,104 saylı poçt şöbəsi,40.476417,49.950158,1002656
117,172,Sabunçu Rayon Dövlət Yol Polisi Şöbəsi,40.479011,49.950849,1001898
117,172,Göy Məscid,40.485697,49.954433,1000344
117,172,BDYP 7 saylı cərimə meydançası,40.489263,49.955923,1000036
117,172,Zabrat dairəsi,40.491124,49.95442,1001059
117,172,Zabrat-Maştağa şos. 40,40.493629,49.957475,1001899
117,172,BDYPİ Müayinə Mərkəzi,40.497103,49.964275,1002784
117,172,Dövlət Gömrük Komitəsinin Akademiyası,40.49985,49.969603,1000557
117,172,Maştağa Olimpiya İdman Kompleksi,40.503894,49.97282,1001900
117,172,Zabrat-Maştağa şos. 198,40.507236,49.975368,1001910
117,172,Zabrat-Maştağa şos. 262,40.512128,49.979602,1001902
117,172,Zabrat-Maştağa şos. 292,40.51612,49.983429,1001895
117,172,Zabrat-Maştağa şos. 384,40.520322,49.986825,1001904
117,172,Zabrat-Maştağa şos. 466,40.522652,49.991034,1001905
117,172,Maştağa dairәsi,40.524267,49.995,1001020
117,172,H.Heybətov küç. 22,40.525723,49.996482,1001410
117,172,Maştağa bələdiyyəsi,40.528542,49.998377,1001906
117,172,H.Heybətov küç. 179,40.529221,49.999378,1001907
117,172,Maştağa parkı,40.531727,50.004888,1001649
117,172,A.Hüseyn küç. 16,40.534279,50.004948,1001946
117,172,Hacı Aydəmir Məscidi,40.536311,50.00637,1001908
117,172,A.Hüseyn küç. 120,40.537777,50.007699,1001909
117,172,1 nömrəli Psixiatrik Xəstəxana,40.541135,50.009078,1001887
117,172,İ.İsmayılov küç. 22,40.543436,50.013069,1001885
117,172,İ.İsmayılov küç. 92A,40.546739,50.017293,1001901
117,172,İ.İsmayılov küç. - Cavadxan küç. kəs.,40.55032,50.019391,1001881
117,172,11 nömrəli internat məktəbi,40.553883,50.021841,1001602
117,172,Azərbaycan qadını küç. 112,40.55642,50.02584,1001882
117,172,Respublika Klinik Xəstəxanasının Terpevtik korpusu (Azərbaycan qadını küç.),40.558247,50.028948,1001883
117,172,Azərbaycan qadını küç. 107,40.560658,50.032648,1001884
117,172,94 saylı poçt şöbəsi,40.56242,50.036688,1001894
117,172,142 nömrəli tam orta mәktәb,40.563826,50.040149,1001886
117,172,281 saylı uşaq bağçası,40.5656,50.043636,1001918
117,172,Azərbaycan qadını küç. 58,40.569261,50.044208,1001888
117,172,Azadlıq küç. 8,40.572822,50.041352,1001903
117,172,Bilgəh qəsəbə Mədəniyyət Evi,40.571951,50.038982,1001889
117,172,Azadlıq küç. 5,40.572763,50.041494,1001890
117,172,Azərbaycan qadını küç. 416,40.573208,50.042313,1001891
117,172,Azərbaycan qadını küç. 500,40.576028,50.041065,1001892
117,172,Azərbaycan qadını küç. 536,40.579524,50.040387,1001893
117,172,Azərbaycan qadını küç. 598,40.583091,50.039711,1001880
117,172,Azərbaycan qadını küç. 616,40.586346,50.039446,1001916
117,172,Bakı Dairəvi yolu (Çimərlik),40.587209,50.041511,1001932
117,172,Bilgəh-Pirşağı yolu kənar hərəkət hiss.,40.588001,50.046461,1001935
117,172,Mir Cəlal Paşayev küç. 18,40.585891,50.0485,1001929
117,172,Mir Cəlal Paşayev küç. (Bilgəh bağları),40.582904,50.048188,1001930
117,172,Respublika küç. 56,40.583295,50.051575,1001931
117,172,Respublika küç. 70,40.582688,50.053453,1001942
117,172,Respublika küç. 142,40.580747,50.056955,1001934
117,172,Bilgəh kardioloji sanatoriyası,40.57874,50.060587,1001855
117,172,Bilgəh kardioloji sanatoriyası,40.57874,50.060587,1001855
117,172,Respublika küç. 239,40.581096,50.056695,1001927
117,172,Respublika küç. 165,40.582905,50.053592,1001936
117,172,Respublika küç. 155,40.583253,50.051223,1001937
117,172,M.C.Paşayev-Ə.İbrahimov küç. kəs.,40.583628,50.048233,1001938
117,172,Mir Cəlal Paşayev küç. 11,40.5862,50.048587,1001939
117,172,Bilgəh-Pirşağı yolu kənar hərəkət hiss.,40.588046,50.046117,1001940
117,172,Bakı Dairəvi yolu (Çimərlik),40.587244,50.041105,1001941
117,172,Azərbaycan qadını küç. 513,40.586221,50.039283,1001928
117,172,Azərbaycan qadını küç. 489,40.582841,50.03964,1001917
117,172,Azərbaycan qadını küç. 441,40.579272,50.040308,1001912
117,172,14 saylı TYS,40.577461,50.04062,1002015
117,172,Azərbaycan qadını küç. 429,40.575628,50.04101,1000991
117,172,Azadlıq küç. 8,40.572822,50.041352,1001903
117,172,Bilgəh qəsəbə Mədəniyyət Evi,40.571951,50.038982,1001889
117,172,Azadlıq küç. 5,40.572763,50.041494,1001890
117,172,Azərbaycan qadını küç. 399,40.571998,50.042532,1001943
117,172,Azərbaycan qadını küç. 359,40.569062,50.044052,1000065
117,172,281 saylı uşaq bağçası,40.565497,50.043145,1001913
117,172,142 nömrəli tam orta mәktәb,40.563645,50.03938,1000064
117,172,94 saylı poçt şöbəsi,40.562516,50.036623,1001944
117,172,28 nömrəli Birləşmiş Şəhər Xəstəxanası,40.560275,50.031917,1001945
117,172,Azərbaycan qadını küç. 85,40.558119,50.028444,1000061
117,172,Azərbaycan qadını küç. 63,40.556387,50.025439,1001914
117,172,11 nömrəli internat məktəbi,40.553505,50.021348,1000063
117,172,İ.İsmayılov küç - M.P.Vaqif küç. kəs.,40.549912,50.019029,1001915
117,172,İ.İsmayılov küç. 92,40.546768,50.017105,1000062
117,172,İ.İsmayılov küç. 21,40.543275,50.012505,1001919
117,172,1 nömrəli Psixiatrik Xəstəxana,40.54088,50.008815,1000675
117,172,A.Hüseyn küç. 101,40.537636,50.007476,1001926
117,172,A.Hüseyn küç. 53,40.536119,50.005946,1001933
117,172,İmam Sadiq adına Cümə Məscidi,40.533748,50.004025,1001911
117,172,Cümə Məscidi,40.533662,50.000344,1001920
117,172,A.M.Əbdülkərim küç. 9,40.531272,49.997265,1001948
117,172,Maştağa bələdiyyəsi,40.528866,49.998343,1001627
117,172,H.Heybətov küç. 55,40.525853,49.996295,1001070
117,172,Maştağa dairәsi,40.523665,49.993197,1000839
117,172,Zabrat-Maştağa şos. 285,40.522448,49.989809,1001921
117,172,17 saylı notariat ofisi,40.520207,49.986311,1000533
117,172,Zabrat-Maştağa şos. 153,40.516226,49.983229,1001922
117,172,Zabrat-Maştağa şos. 133,40.511977,49.978972,1000009
117,172,Zabrat-Maştağa şos. 95,40.506636,49.974464,1001923
117,172,Maştağa Olimpiya İdman Kompleksi,40.503175,49.971905,1001924
117,172,Dövlət Gömrük Komitəsinin Akademiyası,40.499786,49.968938,1000556
117,172,BDYPİ Müayinə Mərkəzi,40.497148,49.963925,1002783
117,172,Zabrat-Maştağa şos. 25,40.493983,49.957642,1001925
117,172,39 saylı notariat ofisi,40.490444,49.954621,1000874
117,172,39 saylı notariat ofisi,40.488695,49.955883,1001879
117,172,Göy Məscid,40.485859,49.954143,1000465
117,172,75 nömrəli tam orta mәktәb,40.481813,49.952063,1000570
117,172,Sabunçu Rayon Dövlət Yol Polisi Şöbəsi,40.479048,49.95052,1000580
117,172,104 saylı poçt şöbəsi,40.47594,49.949647,1002013
117,172,84 nömrəli tam orta məktəb,40.47386,49.948363,1001130
117,172,15 saylı Bakı Peşə Liseyi,40.472093,49.947395,1000499
117,172,Zabrat şos. 199,40.46896,49.945625,1001213
117,172,Babək küç. 121 ,40.465743,49.943663,1001947
117,172,Zabrat-Balaxanı yolunun kəs.,40.461219,49.940919,1000133
117,172,Zabrat şos.,40.458495,49.93921,1000239
117,172,Zabrat şos.,40.454769,49.9369,1001348
117,172,Ekoloji Monitorinq Departamenti,40.451484,49.935778,1000287
117,172,311 nömrəli tam orta məktəb,40.446707,49.934401,1001199
117,172,Sabunçu dairəsi,40.44105,49.933412,1001121
117,172,Ə.Vəliyev küç. 25,40.418895,49.924975,1002655
117,172,Koroğlu Nəqliyyat Mübadilə Mərkəzi,40.420014,49.918667,1003418
118,174,Sәdәrәk t/m Zona 1,40.327441,49.782676,1000690
118,174,Sәdәrәk t/m (Şirniyyat),40.328457,49.781121,1000099
118,174,Sәdәrәk t/m (Sıra 10),40.327713,49.778721,1001857
118,174,Sədərək Ticarət Mərkəzi,40.325106,49.764747,1003086
118,174,Sədərək Ticarət Mərkəzi,40.328478,49.768202,1003085
118,174,Abşeron gömrük postu,40.323628,49.762456,1002660
118,174,Xocəsən şos. 28 May küç. kəs.,40.318653,49.747664,1001678
118,174,8 saylı notariat ofisi,40.322112,49.742595,1001680
118,174,Cırtdan uşaq əyləncə parkı,40.322106,49.73951,1000377
118,174,Lökbatan qəs. 28 May,40.322069,49.734637,1001228
118,174,Qaradağ Rayon D.Bünyadzadə küç. 6,40.321843,49.7301,1001305
118,174,Qaradağ Rayon D.Bünyadzadə küç. 6,40.321843,49.7301,1001305
118,174,4 nömrəli Birləşmiş Uşaq Poliklinikası,40.321867,49.734996,1000592
118,174,Cırtdan uşaq əyləncə parkı,40.321921,49.740451,1000988
118,174,8 saylı notariat ofisi,40.321638,49.744275,1001681
118,174,Xocəsən şos. 28 May küç. kəs.,40.318404,49.74763,1001679
118,174,Sədərək Ticarət Mərkəzi,40.318166,49.749695,1003088
118,174,Sədərək Ticarət Mərkəzi,40.320424,49.754617,1003087
118,174,Abşeron gömrük postu,40.323813,49.763239,1002659
118,174,Sədərək Ticarət Mərkəzi,40.323317,49.770828,1003083
118,174,Sədərək Ticarət Mərkəzi,40.319423,49.776287,1003084
118,174,Sədərək Ticarət Mərkəzi Qüds Məscidi,40.322799,49.780695,1000098
118,174,Sәdәrәk t/m Zona 1,40.327441,49.782676,1000690
119,176,Sәdәrәk t/m Zona 1,40.327441,49.782676,1000690
119,176,Sәdәrәk Ticarət Mərkəzi Zona 3,40.329749,49.784105,1002126
119,176,Heybət Dəmiryolu Stansiyası,40.336467,49.775919,1002574
119,176,Aksizli Mallar üzrə Baş Gömrük İdarəsi,40.338071,49.77803,1001169
119,176,Xocəsən şos. YDM,40.37246,49.779274,1003043
119,176,Xocəsən elektrik yarımstansiyası 1,40.37672,49.778041,1002788
119,176,Xocəsən elektrik yarımstansiyası 1,40.380447,49.775959,1002786
119,176,Xocəsən gölü,40.399249,49.770768,1000818
119,176,Xocəsən yolu Moskva Dövlət Universiteti,40.403853,49.770806,1002167
119,176,Aprel Zəfəri küç. 355,40.40737,49.771817,1002169
119,176,Xocəsən q. 103 nömrəli tam orta məktəb,40.411037,49.772862,1002775
119,176,Xocasən Məscidi,40.412944,49.773421,1002772
119,176,Aprel Zəfəri küç. 141,40.414588,49.773998,1002168
119,176,Aprel Zəfəri küç. 99,40.416771,49.774614,1002773
119,176,144 saylı poçt şöbəsi,40.418628,49.775707,1002324
119,176,Aprel Zəfəri küç. 61,40.421569,49.777874,1002769
119,176,Xocəsən Sağlamlıq Mərkəzi,40.425431,49.781288,1000359
119,176,Xocәsәn Elektrik Deposu,40.428045,49.783367,1002767
119,176,Aprel Zəfəri küç. 3,40.429512,49.784578,1002323
119,176,Sulutәpә qәs. (yol qovşağı),40.435013,49.776407,1002916
119,176,DYP-nin Ekologiya postu,40.439149,49.7762,1000568
119,176,FHN-nin Xüsusi Riskli Xilasetmə Xidməti,40.451508,49.780956,1001963
119,176,Şah Abbas küç. 1,40.454416,49.787602,1001961
119,176,Binəqədi şos. 47,40.458878,49.793725,1001374
119,176,E.Bağırov küç. 468,40.462402,49.798863,1000299
119,176,E.Bağırov küç. 473,40.46464,49.811555,1001413
119,176,Binəqədi Rayon Mərkəzi Mədəniyyət Evi,40.466451,49.827687,1001858
119,176,Binəqədi Rayon Mərkəzi Mədəniyyət Evi,40.466451,49.827687,1001858
119,176,179 nömrəli tam orta məktəb,40.465672,49.818448,1001959
119,176,Binəqədi şos. 48,40.458935,49.793608,1000391
119,176,Şah Abbas küç. 4,40.454769,49.787836,1001960
119,176,FHN-nin Xüsusi Riskli Xilasetmə Xidməti,40.451539,49.780627,1001962
119,176,Su Nəqliyyatında Polis İdarəsi,40.449969,49.778499,1001108
119,176,Binəqədi şosesi Xırdalan dairәsi,40.44331,49.772887,1002297
119,176,Xırdalan dairәsi,40.440957,49.77288,1000566
119,176,DYP-nin Ekologiya postu,40.438994,49.775585,1000312
119,176,Sulutәpә qәs. (yol qovşağı),40.434665,49.776021,1001438
119,176,Sulutәpә qəs.,40.432338,49.781914,1001435
119,176,Xocəsən dairәsi,40.430573,49.785087,1000971
119,176,Xocәsәn Elektrik Deposu,40.427783,49.782898,1002778
119,176,Xocəsən Sağlamlıq Mərkəzi,40.425077,49.780665,1002765
119,176,Aprel Zəfəri küç. 194,40.421399,49.777489,1002768
119,176,144 saylı poçt şöbəsi,40.418236,49.775111,1002770
119,176,Aprel Zəfəri küç. 201,40.416226,49.774202,1002771
119,176,Aprel Zəfəri 324C,40.414314,49.773648,1002776
119,176,Xocasən Məscidi,40.412606,49.773067,1001231
119,176,Xocəsən q. 103 nömrəli tam orta məktəb,40.410969,49.772548,1002774
119,176,Aprel Zəfəri küç. 446,40.40738,49.77155,1002777
119,176,Moskva Dövlət Universiteti-Xocasən ,40.402241,49.770018,1001001
119,176,Xocəsən gölü,40.398846,49.770564,1002166
119,176,Xocəsən elektrik yarımstansiyası 1,40.379629,49.776067,1002787
119,176,Xocəsən elektrik yarımstansiyası 1,40.376219,49.777938,1002789
119,176,Xocəsən şos. YDM,40.37191,49.77907,1003044
119,176,Heybət Dəmiryolu Stansiyası,40.336716,49.775842,1001516
119,176,Sәdәrәk t/m (Zona 3 tikinti material),40.331815,49.781326,1002156
119,176,Sәdәrәk t/m (Şirniyyat),40.328457,49.781121,1000099
119,176,Sәdәrәk t/m (Sıra 10),40.327713,49.778721,1001857
119,176,Sədərək Ticarət Mərkəzi,40.319423,49.776287,1003084
119,176,Sәdәrәk t/m Zona 1,40.327441,49.782676,1000690
120,177,Pirşağı yolu Yanğınsöndürmə Xidməti,40.549978,49.881384,1001117
120,177,Pirşağı dairәsi,40.550625,49.893033,1001118
120,177,T.Tağızadə küç. - G.Əsgərova küç. kəs.,40.548644,49.900643,1001509
120,177,T.Tağızadə küç. Zeytunluq parkı,40.547759,49.904796,1001616
120,177,T.Məmmədov küç. 137A,40.547268,49.910678,1000127
120,177,59 saylı poçt şöbəsi,40.546991,49.914536,1000115
120,177,T.Məmmədov küç. 95,40.545555,49.916466,1000182
120,177,Pirşağı-Bilgəh yolu Ləhiş bağları,40.578395,49.971027,1002226
120,177,Bakı Dairəvi Yolu (Nardaran qəsəbəsi),40.588078,49.987744,1001056
120,177,A.M.Əbdülkərim küç. 9,40.531272,49.997265,1001948
120,177,Maştağa bələdiyyəsi,40.528866,49.998343,1001627
120,177,H.Heybətov küç. 55,40.525853,49.996295,1001070
120,177,Q.Məmmədov küç. 93,40.514164,50.010009,1002557
120,177,Q.Məmmədov küç. 93,40.514164,50.010009,1002557
120,177,Maştağa dairәsi,40.524267,49.995,1001020
120,177,H.Heybətov küç. 22,40.525723,49.996482,1001410
120,177,Maştağa bələdiyyəsi,40.528542,49.998377,1001906
120,177,H.Heybətov küç. 179,40.529221,49.999378,1001907
120,177,Maştağa parkı,40.531727,50.004888,1001649
120,177,İmam Sadiq adına Cümə Məscidi,40.533748,50.004025,1001911
120,177,Cümə Məscidi,40.533662,50.000344,1001920
120,177,Mәmmәdli kənd Mәscidi,40.58733,49.994616,1000806
120,177,Nardaran Yeni Məscid,40.587786,49.994403,1000616
120,177,Bakı Dairəvi Yolu (Nardaran qəsəbəsi),40.588844,49.98841,1002195
120,177,59 saylı poçt şöbəsi,40.547269,49.914544,1000721
120,177,T.Məmmədov küç. 224,40.547491,49.91039,1000727
120,177,T.Tağızadə küç. - B.Səfəroğlu küç. kəs.,40.548977,49.899783,1001508
120,177,Pirşağı dairәsi,40.551086,49.891524,1000046
120,177,Pirşağı yolu Yanğınsöndürmə Xidməti,40.550526,49.881461,1000051
120,177,Pirşağı yolu Yanğınsöndürmə Xidməti,40.549978,49.881384,1001117
121,179,Qızıl Qum sanatoriyası,40.562752,49.872329,1001859
121,179,Pirşağı qəs. 14 saylı TYS,40.558398,49.884137,1000045
121,179,Seyid Qədir Məscidi,40.556341,49.888129,1000044
121,179,Pirşağı dairәsi,40.551086,49.891524,1000046
121,179,Pirşağı yolu Yanğınsöndürmə Xidməti,40.550526,49.881461,1000051
121,179,Pirşağı-Mehdiabad yolu,40.545431,49.879406,1001402
121,179,Pirşagı elektrik yarımstansiyası ,40.54247,49.878421,1001416
121,179,Pirşağı q. 305 nömrəli tam orta m.,40.540561,49.87748,1001419
121,179,305 nömrəli tam orta mәktәb,40.538164,49.875756,1000944
121,179,Mehdiabad - Pirşağı yolu ,40.534711,49.873325,1003075
121,179,188 nömrəli tam orta məktəb,40.528496,49.87098,1001669
121,179,Mehdiabad -Pirşağı yolu Atçılıq Mәrkәzi,40.521638,49.869446,1000054
121,179,Tərəvəzçilik Elmi-Tədqiqat İnstitutu,40.519803,49.869246,1002604
121,179,28 May küç. 153,40.495553,49.855408,1001877
121,179,28 May küç. 89,40.490362,49.854884,1001965
121,179,28 May küç. 36,40.486467,49.854782,1000424
121,179,Mehdiabad yolu 167,40.472319,49.851123,1001526
121,179,Mehdiabad yolu 111,40.465506,49.847317,1002322
121,179,Mehdiabad yolu 69,40.463523,49.844051,1002284
121,179,Bakı Poladtökmə ASC,40.459114,49.841851,1001158
121,179,Binəqədi şos. 53,40.456333,49.842174,1000200
121,179,Zәngәzur küç. Binəqədi şos. ilə kəs.,40.45048,49.843114,1001242
121,179,Binəqədi şos. 39,40.44743,49.843618,1000085
121,179,Dövlət Yol Polisinin Binəqədi Rayon Ş.,40.443534,49.844202,1001217
121,179,Binəqədi şos. ilə Baksol yolunun kəs.,40.440057,49.844561,1000485
121,179,99 nömrəli tam orta mәktәb,40.435966,49.84429,1001608
121,179,Binəqədi yolu 287,40.433742,49.843285,1001112
121,179,143 nömrəli tam orta məktəb,40.430864,49.841681,1000731
121,179,Dövlәt Miqrasiya Xidmәti,40.428442,49.839569,1001498
121,179,Azadlıq m/st,40.425269,49.840635,1001801
121,179,Azadlıq m/st,40.425269,49.840635,1001801
121,179,Azadlıq m/st,40.426558,49.843249,1000917
121,179,Mərkəzi Seçki Komissiyası,40.426645,49.839255,1001093
121,179,Binəqədi şos. 212D,40.431655,49.842454,1000652
121,179,Ə.D.Məlikov adına 6 nömrəli BŞX,40.435423,49.84455,1000661
121,179,Binəqədi şos. 3,40.441227,49.844931,1001241
121,179,Binəqədi şos. 12,40.44536,49.844213,1000989
121,179,Binəqədi şos. Zәngәzur küç. ilə kəs.,40.448258,49.843746,1000283
121,179,Binəqədi şos. 53,40.454273,49.842736,1000832
121,179,Bakı Poladtökmə,40.459152,49.84223,1000789
121,179,Mehdiabad yolu 146,40.465858,49.848049,1002321
121,179,Mehdiabad yolu 194,40.472789,49.850736,1001479
121,179,28 May küç.,40.48692,49.855019,1000421
121,179,28 May küç. 78,40.490827,49.855116,1001876
121,179,28 May küç. 130,40.49679,49.855868,1001878
121,179,Mehdiabad - Pirşağı yolu ,40.534786,49.873496,1003074
121,179,305 nömrəli tam orta mәktәb,40.538565,49.87624,1000050
121,179,Q.Pirimov küç. 2,40.540055,49.877337,1000053
121,179,Pirşağı elektrik yarımstansiyası,40.541537,49.878277,1000052
121,179,Pirşağı-Mehdiabad yolu,40.545023,49.879488,1000674
121,179,Pirşağı yolu Yanğınsöndürmə Xidməti,40.549978,49.881384,1001117
121,179,Pirşağı dairәsi,40.550625,49.893033,1001118
121,179,Pirşağı dairәsi,40.551418,49.892424,1000047
121,179,H.Əliyev küç. 8,40.556612,49.886398,1002462
121,179,Qızıl Qum sanatoriyası,40.562752,49.872329,1001859
122,180,Pirallahı qəs. Dəniz Neft Donanması İ.,40.473203,50.325115,1001621
122,180,77 saylı poçt şöbəsi,40.46324,50.329451,1001119
122,180,S.Vurğun küç. 255,40.459152,50.33463,1000020
122,180,Pirallahı r 168 nömrəli tam orta məktəb,40.455728,50.337264,1000384
122,180,S.Vurğun-Xanlar küç. kəs.,40.453077,50.338795,1001293
122,180,10 nömrəli Birləşmiş Şəhər Xəstəxanası,40.449088,50.341029,1000776
122,180,Pirallahı idman mərkəzi,40.446615,50.342411,1001658
122,180,Pirallahı qəs. Səməd Vurğun küç.,40.426101,50.355249,1001655
122,180,Pirallahı qəs. Helikopter meydançası,40.417694,50.355262,1001654
122,180,231 nömrəli tam orta məktəb,40.399738,50.334578,1001151
122,180,Gürgәn qәs.,40.398706,50.331549,1000627
122,180,Qala-Pirallahı şos.,40.400834,50.31308,1000505
122,180,Zirə Ekoloji Parkı,40.407079,50.298159,1000965
122,180,Zirə Ekoloji Parkı,40.406182,50.297455,1000079
122,180,Zirə qəs. S.Ə.Şirvani küç. 28,40.369463,50.284004,1003000
122,180,Zirə Müalicə - Diaqnostika Mərkəzi,40.365152,50.283538,1002998
122,180,Əbülhəsən Babayev küç.,40.363237,50.284638,1002996
122,180,Əbülhəsən Babayev küç. 96,40.36443,50.28901,1002995
122,180,Zirə qəs. Mədəniyyət Mərkəzi,40.367385,50.283204,1002999
122,180,Ə.Babayev küç. döngə 5,40.365328,50.295611,1000091
122,180,Ə.Babayev küç. döngə 5,40.365328,50.295611,1000091
122,180,Əbülhəsən Babayev küç. 5,40.364677,50.293514,1002994
122,180,Ə.Babayev küç. 66,40.364425,50.288636,1000743
122,180,S.Ə.Şirvani küç. 109,40.363391,50.284487,1001620
122,180,Zirə Müalicə - Diaqnostika Mərkəzi,40.365504,50.283616,1002997
122,180,Zirə qəs. Mədəniyyət Evi,40.368615,50.283987,1000941
122,180,Zirә Bәlәdiyyәsi,40.370508,50.284507,1000689
122,180,213 saylı uşaq bağçası,40.375374,50.286009,1000090
122,180,57-ci Zirə küç. 34,40.378642,50.28708,1000097
122,180,Zirә Dәmiryol Stansiyası,40.387875,50.290384,1000688
122,180,Zirə Ekoloji Parkı,40.406404,50.29863,1001050
122,180,Qala-Pirallahı şos.,40.40093,50.311119,1000212
122,180,Gürgәn qәs.,40.398305,50.331181,1000572
122,180,231 nömrəli tam orta məktəb,40.39973,50.335156,1000131
122,180,Pirallahı qəs. Helikopter meydançası,40.417845,50.355543,1001653
122,180,Pirallahı qəs. Səməd Vurğun küç.,40.427022,50.354976,1001656
122,180,Pirallahı idman mərkəzi,40.445746,50.342939,1001657
122,180,10 nömrəli Birləşmiş Şəhər Xəstəxanası,40.449303,50.341266,1000724
122,180,S.Vurğun-Xanlar küç. kəs.,40.452882,50.339203,1000879
122,180,Pirallahı r 168 nömrəli tam orta məktəb,40.45564,50.337585,1000738
122,180,S.Vurğun küç. 314,40.458876,50.335342,1001055
122,180,Pirallahı Rayon Polis Şöbəsi,40.468051,50.326493,1001291
122,180,Pirallahı qəs. Dəniz Neft Donanması İ.,40.473203,50.325115,1001621
123,182,Mərdəkan Mədəniyyət Sarayı,40.48703,50.164872,1001133
123,182,Abşeron sanatoriyası,40.487477,50.164621,1000082
123,182,Dendrologiya İnstitutu,40.48792,50.156477,1001255
123,182,26 nömrəli Birləşmiş Şəhər Xəstəxanası,40.489937,50.151388,1001333
123,182,Nizami Gəncəvi parkı,40.490619,50.146052,1001332
123,182,S.Yesenin küç. 35,40.489589,50.142609,1002578
123,182,Sergey Yesenin küçəsi 35,40.487846,50.136672,1002055
123,182,Sergey Yesenin küçəsi 17,40.487187,50.133059,1001369
123,182,Şağan Olimpiya İdman Kompleksi,40.486331,50.130325,1000876
123,182,Mərdəkan yolu 151,40.483859,50.125755,1000040
123,182,Mərdəkan yolu 123,40.476039,50.110995,1000663
123,182,Qala yolu,40.473518,50.112057,1000840
123,182,Xəzər rayon DYP şöbəsi,40.471136,50.114464,1002461
123,182,Azərişıq ASC-nin yarımstansiyası,40.466689,50.118668,1001090
123,182,Qala-Pirallahı yolu (Qala qəs.),40.460411,50.124935,1002458
123,182,Qala bələdiyyəsi,40.461252,50.128278,1002020
123,182,Qala Dәmiryol Stansiyası,40.461109,50.131128,1002457
123,182,Qala Dәmiryol Stansiyası,40.460853,50.132035,1001617
123,182,Qala bələdiyyəsi,40.461735,50.128738,1001451
123,182,326 nömrəli tam orta məktəb,40.447141,50.104985,1001848
123,182,Ə.İsazadə - Əli Bayramov küç. kəs.,40.446436,50.089606,1002692
123,182,Ə.İsazadə - M.P.Vaqif küç. kəs.,40.447721,50.088814,1002524
123,182,Binə Mədəniyyət Mərkəzi,40.449474,50.088201,1000109
123,182,Binə Mədəniyyət Mərkəzi,40.449474,50.088201,1000109
123,182,29 nömrəli Birləşmiş Şəhər Xəstəxanası,40.449529,50.087801,1000100
123,182,Ə.İsazadə - İlqar Əhmədov küç. kəs.,40.447126,50.088876,1002523
123,182,Binə Dәmiryol Stansiyası,40.445022,50.090505,1000507
123,182,Qala bələdiyyəsi,40.461252,50.128278,1002020
123,182,Qala Dәmiryol Stansiyası,40.461109,50.131128,1002457
123,182,Qala Dәmiryol Stansiyası,40.460853,50.132035,1001617
123,182,Qala bələdiyyəsi,40.461735,50.128738,1001451
123,182,Qala-Pirallahı yolu (Qala qəs.),40.460852,50.125108,1002459
123,182,Azərişıq ASC-nin yarımstansiyası,40.46736,50.119061,1001513
123,182,Xəzər rayon DYP şöbəsi,40.472073,50.114057,1002460
123,182,Mərdəkan yolu 118,40.475633,50.111371,1000247
123,182,Mərdəkan yolu 150,40.484046,50.126998,1000043
123,182,Şağan Olimpiya İdman Kompleksi,40.48607,50.130617,1001202
123,182,S.Yesenin küç. 28A,40.487167,50.133837,1002921
123,182,Sergey Yesenin küçəsi 56,40.487639,50.136867,1002229
123,182,Nizami adına Mədəniyyət Mərkəzi,40.489439,50.142568,1001113
123,182,Sergey Yesenin küçəsi 188,40.490576,50.146668,1000177
123,182,26 nömrəli Birləşmiş Şəhər Xəstəxanası,40.48931,50.151958,1000779
123,182,Dendrologiya İnstitutu,40.487643,50.157774,1001271
123,182,Mərdəkan Mədəniyyət Sarayı,40.48703,50.164872,1001133
124,183,Qum adası qəs.,40.337905,50.001204,1001629
124,183,Qum adası qəs.,40.338796,50.002821,1002122
124,183,Qum adası qəs.,40.344487,50.002849,1002123
124,183,Qum adası y/m,40.34722,50.000198,1002918
124,183,Hövsan şos.,40.350963,50.006929,1003016
124,183,Hövsan şos.,40.351058,50.006034,1003015
124,183,Hövsan şosesi ilə Qum adası yolu kəsişməsi,40.349312,49.998247,1001190
124,183,Nəqliyyatda Baş Polis İdarәsi,40.346932,49.986821,1001290
124,183,Zığ Gölü,40.347876,49.983474,1001523
124,183,BakuBus MMC,40.355392,49.979586,1000323
124,183,Hatəm Allahverdiyev küçəsi,40.358066,49.97736,1001459
124,183,Zığ şosesi Zığ qəsəbəsi,40.35519,49.976723,1002291
124,183,Zığ şosesi Zeytun bağı,40.351518,49.974444,1000753
124,183,Cәmşid Naxçıvanski adına Hәrbi Lisey,40.348695,49.961732,1000498
124,183,Gəncə pr. 649,40.352618,49.96238,1000548
124,183,271 saylı uşaq bağçası,40.355144,49.962076,1000508
124,183,191 nömrəli tam orta mәktәb,40.357135,49.96164,1000250
124,183,Gəncə pr. 73,40.359373,49.961169,1000512
